Channel_Name,Channel_ID,Date_of_Publishing,Hour_GMT2,Title,Description,Tags,video_type,View_Count,Like_Count,Comment_Count,Favorite_Count,Definition,Has_Captions,Licensed_Content,Topic_Categories,Names_Extracted,Video_ID,Duration,Thumbnail_URL
Gosia Ohme,UCEPr3huxC4mEPN8NtIKVmxA,2025-07-28,15:15,Babcia i trudne decyzje – Piotr Latała Gosia Ohme,,"Gosia Ohme, podcast ohme, rodzina, decyzje, dzieciństwo, rozmowa, Life No Makeup, Piotr Latała",shorts,6728,85,1,0,hd,false,True,26,"Piotr Latała Gosia, Life No Makeup, Life No, Piotr Latała, Gosia Ohme",ttLqYGcOpa4,PT45S,https://i.ytimg.com/vi/ttLqYGcOpa4/default.jpg
Gosia Ohme,UCEPr3huxC4mEPN8NtIKVmxA,2025-07-28,09:21,Dlaczego chorujemy latem? Kasia Arkuszyńska Gosia Ohme | Kafka Odc. 443,"Lato = słońce, wakacje, więcej ruchu… a jednak właśnie wtedy łapiemy infekcje, jelitówki, alergie, migreny i czujemy totalny spadek formy. W tym odcinku Gosia Ohme rozmawia z Kasią Arkuszyńską – dietetyczką kliniczną – o tym, co dokładnie osłabia nasz organizm w upały i jak mądrze zadbać o siebie, żeby urlop nie skończył się antybiotykiem. Będzie o jelitach, nawodnieniu, mikrobiocie, śnie (tak, latem też trzeba spać!) i o pułapkach „letniej lekkości” w diecie.


📌 W tym odcinku usłyszysz:

☀️ Dlaczego wysoka temperatura + klimatyzacja = większa podatność na infekcje.
💧 Jak naprawdę się nawadniać (i dlaczego same soki/ice latte to zły plan).
🦠 Co dzieje się z mikrobiotą jelit latem i skąd te „jelitówki” na wakacjach.
🍦 Cukier, lody, alkohol – jak psują odporność w gorące dni.
😴 Sen latem: światło, późne godziny, scrollowanie – jak to ogarnąć.
🌿 Suplementy i żywność, które wspierają odporność (i kiedy naprawdę mają sens).
🦟 Kleszcze, pleśń z klimatyzacji, sinice – ukryte, sezonowe ryzyka.
🧠 Stres urlopowy i „detoks z pracy” – jak wpływają na hormony i odporność.

@GosiaOhme  
🔔 Subskrybuj: https://youtube.com/@lajfnolmakeup?sub_confirmation=1
🌐 Strona: https://ohme.pl
👍 Facebook: https://facebook.com/gosiaohme
📷 Instagram: https://instagram.com/gosiaohme
🎵 TikTok: https://tiktok.com/@gosiaohme
🎧 Posłuchaj na streamingu: https://ffm.bio/lajfnolmakeup
Spotify ► https://open.spotify.com/show/3IlQGlpvLpC7nkpOPZjvnc?si=3d12ad87b1504fd8
📩 Kontakt: manager@ohme.pl

#Kafka #GosiaOhme #KasiaArkuszyńska #zdrowie #odporność #lato","Gosia Ohme, Kasia Arkuszyńska, dlaczego chorujemy latem, lato a odporność, infekcje latem, jelitówka na wakacjach, mikrobiota, jelita, odwodnienie, elektrolity, sen latem, klimatyzacja a zdrowie, alergie sezonowe, kleszcze, borelioza, witamina D, cukier a odporność, alkohol latem, zdrowa dieta, probiotyki, prebiotyki, stres urlopowy, profilaktyka zdrowia, Life no makeup, Kafka",long,5053,301,12,0,hd,false,True,26,"Kasią Arkuszyńską, Gosia Ohme, Kasia Arkuszyńska Gosia, Kasia Arkuszyńska, Kafka Odc",9UhbG_1kOXw,PT1H18M50S,https://i.ytimg.com/vi/9UhbG_1kOXw/default.jpg
Gosia Ohme,UCEPr3huxC4mEPN8NtIKVmxA,2025-07-27,18:45,Więźniowie emocji – Piotr Latała Gosia Ohme,,"Gosia Ohme, podcast ohme, emocje, dorastanie, przemoc, rozmowa, Life No Makeup, Piotr Latała",shorts,6494,136,1,0,hd,false,True,26,"Piotr Latała Gosia, Life No Makeup, Life No, Piotr Latała, Gosia Ohme",3-Ud7VMw9jo,PT39S,https://i.ytimg.com/vi/3-Ud7VMw9jo/default.jpg
Gosia Ohme,UCEPr3huxC4mEPN8NtIKVmxA,2025-07-27,15:15,Kobiety i potrzeby – Tatiana Mindewicz-Puacz Gosia Ohme,,"Gosia Ohme, podcast ohme, kobieta, potrzeby, rozwój, świadomość, Tatiana Mindewicz-Puacz",shorts,3913,37,0,0,hd,false,True,26,"Gosia Ohme, Puacz Gosia Ohme, Puacz Gosia, Tatiana Mindewicz",csH0brYykW4,PT28S,https://i.ytimg.com/vi/csH0brYykW4/default.jpg
Gosia Ohme,UCEPr3huxC4mEPN8NtIKVmxA,2025-07-27,12:00,Początki kariery – Piotr Latała Gosia Ohme,,"Gosia Ohme, podcast ohme, kariera, młodość, rozwój, inspiracja, Life No Makeup, Piotr Latała",shorts,6345,101,1,0,hd,false,True,26,"Piotr Latała Gosia, Life No Makeup, Life No, Piotr Latała, Gosia Ohme",GCoPYuEHI9E,PT57S,https://i.ytimg.com/vi/GCoPYuEHI9E/default.jpg
W związku - Paulina Koziejowska i Maciej Orłoś,UCBOS3jMU98qRrgCdZEB2cGg,2025-07-29,15:01,"#67 ""Jakie BŁĘDY kobiety popełniają w związku?"" – gość: Maya Ori","Mężczyzna ma bardziej kochać kobietę, niż kochać siebie, a kobieta ma bardziej kochać siebie niż mężczyznę. Co to znaczy? Czym jest kobieca, a czym męska energia? Jakie są najczęstsze błędy, które popełniamy w związku? Łapanie „łałów” - co to takiego? Z czego wynika to, że kobieta ma swojego partnera, a szuka adoracji u innych mężczyzn? Co mężczyzna ma dać kobiecie, żeby była szczęśliwa? Kto wybiera -mężczyzna, czy kobieta? I co to znaczy, że mężczyźni zakochują się na dwa sposoby? Dzisiaj naszym gościem jest Maya Ori, eksperta od kobiecej i męskiej energii","wzwiązku, podcastwzwiązku, wzwiazku, koziejowska, orłoś, maciejorłos, orlos, maciejorłoś, paulinakoziejowska, mayaori, podkast w związku, koziejowskawzwiązku, orłośkoziejowska, orłośkoziejowskapodcast, orłośkoziejowskawzwiązku, orłośwzwiązku, orłośpodcast, orłośpodkast, koziejowskapodcast, związek, związki, podcast o relacjach, relacje damsko-męskie, edukacja, porady, randki, rozmowa psycholog, podcast psychologia, podcast o związkach",long,2018,204,43,0,hd,false,True,22,Maya Ori,x6hY0siD6ec,PT1H20M51S,https://i.ytimg.com/vi/x6hY0siD6ec/default.jpg
W związku - Paulina Koziejowska i Maciej Orłoś,UCBOS3jMU98qRrgCdZEB2cGg,2025-07-27,17:09,Marzenia VS realizm według Ewy Woydyłło #podcast #wzwiązku #psychoterapia,,,long,12382,322,5,0,hd,false,False,22,Ewy Woydyłło,dzHJiCa9ooI,PT1M31S,https://i.ytimg.com/vi/dzHJiCa9ooI/default.jpg
newonce,UCZlf5mE-oiBzJDddO-pXL4g,2025-07-28,10:44,5 NAJLEPSZYCH SOLOWYCH PŁYT LUDZI Z WU-TANG CLANU,"OBSERWUJ: 
https://www.tiktok.com/@newonce
https://instagram.com/newonce
https://facebook.com/newonce

#newonce #wutangclan","newonce radio, newonce, niuans, wutang, rap, ocena, hip-hop, muzyka zagraniczna, artyści, redaktor ocenia muzykę, wu tang clan",long,1298,57,4,0,hd,false,True,10,,eG0ROnWFL8c,PT2M57S,https://i.ytimg.com/vi/eG0ROnWFL8c/default.jpg
Biznes Klasa,UCBGMZgxsjFo_S1KFp_l8nnA,2025-07-29,14:01,"Dlaczego wszystkie kraje mają CEPIKI, Niemcy nie?",,"łukasz kijek, biznes klasa, rozmowa, wywiad, biznes, wywiad w samochodzie, cepik, miszta, komis, autokomis",shorts,3606,72,0,0,hd,false,True,22,,cNGJx1zY0lA,PT40S,https://i.ytimg.com/vi/cNGJx1zY0lA/default.jpg
Biznes Klasa,UCBGMZgxsjFo_S1KFp_l8nnA,2025-07-27,15:00,Nie miał nic. Dziś prowadzi miliardowy biznes i Widzew Łódź - Robert Dobrzycki w Biznes Klasie,"👉 Miał 24 lata i 2 miliony złotych długu. Dziś zarządza miliardowym biznesem i jest właścicielem Widzewa Łódź. W nowym odcinku „Biznes Klasy” Robert Dobrzycki – twórca potęgi Panattoni Europe – opowiada, jak wyszedł z finansowego minusa, dlaczego stracił 2 mln euro na jednej transakcji i co uważa za największe ryzyko w biznesie. Rozmawiamy o inwestowaniu z głową, emocjach, które potrafią zrujnować nawet najlepszy projekt, oraz o tym, po co miliarderowi klub piłkarski.

[Współpraca reklamowa] Podróż w Biznes Klasie odbywa się modelem Mazda CX-80 https://www.mazda.pl/modele/mazda-cx-80/#/?utm_id=1-542545024704&utm_source=wp&utm_medium=display&utm_campaign=mmpol_pdm_cx80_lch_oth_aw_wp_partn1_pl_159_0125&campaign_focus=mazdacx-80_5wgn&campaigncode=mmpol_pdm_cx80_lch_oth_aw_wp_partn1_pl_159_0125

[Współpraca reklamowa] Sponsorem programu jest PKO Bank Polski
Sprawdź konto firmowe w jednym z naszych oddziałów zagranicznych:
https://www.pkobp.pl/o-banku/bank-na-swiecie/?utm_source=yt_biznesklasa&utm_campaign=contentm


Spis treści: 

00:00:00 Najlepsze momenty  
00:01:43 Polska na mapie inwestorów 
00:10:03 Gdzie kupować grunt?  
00:13:40 Pierwsze zarobione pieniądze 
00:16:32 Małe miasto a motywacja   
00:18:42 Porady na start  
00:21:51 Czym jest ryzyko w biznesie? 
00:31:18 Długoterminowe plany 
00:37:40 Więź z Widzewem Łódz
00:46:00 Cele drużyny i R.Dobrzyckiego","łukasz kijek, biznes klasa, rozmowa, wywiad, biznes, wywiad w samochodzie",long,47249,824,76,0,hd,false,True,22,"Widzew Łódź, Widzewem Łódz, Panattoni Europe, Bank Polski, Robert Dobrzycki, Biznes Klasie, Widzewa Łódź, Biznes Klasy",O1fm_NJl-MM,PT57M51S,https://i.ytimg.com/vi/O1fm_NJl-MM/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-29,17:55,Jest dziewczyną do towarzystwa polskich gwiazd. Ujawnia: znana medialna rodzina korzysta z jej usług,"Ostatnio naszym gościem była aktorka i osobowość medialna Paulina Fok. W szczerej rozmowie z redakcją Świat Gwiazd zdradzila sekrety ciemnej strony show -biznesu. Czy gwiazdy korzystają z usług pań do towarzystwa, czy polskie, sławne artystki sprzedają swoje ciało za pieniądze, czy politycy płacą za milczenie, czy związki w show-biznesie to kontrakty?

 🎬 SUBSKRYBUJ NASZ KANAŁ ➡️ https://bit.ly/3RoQWmZ
Świat Gwiazd – gwiazdy, show-biznes i life-style w jednym miejscu!

🎤 U nas znajdziesz:
✨ Ekskluzywne videopodcasty Mateusza Szymkowiaka prosto z warszawskiego studia w Ethos Warsaw – szczere rozmowy z największymi nazwiskami polskiego show-biznesu.
🎤 Najgorętsze wywiady i relacje z eventów autorstwa Klaudii Lewandowskiej i Jakuba Szewczyka – z czerwonych dywanów, premier, festiwali i planów hitowych programów.
🎬 Programy na żywo, newsy ze świata celebrytów i lifestyle’owe inspiracje, które pokochasz.

👀 Zobacz nas też na:
📲 Portal: https://swiatgwiazd.pl
👍 Facebook: https://www.facebook.com/swiatgwiazdpl
📸 Instagram: https://www.instagram.com/swiat.gwiazd
🌍 Twitter/X: https://twitter.com/SwiatGwiazd
🎵 TikTok: https://www.tiktok.com/@swiatgwiazd.pl

🪩 Świat Gwiazd – zobacz, czym żyją gwiazdy!

#paulinafok #showbiz #afera","showbiznes, polskie gwiazdy, świat gwiazd, celebryci, Paulina Fok, rozmowa z Pauliną Fok, wywiad z Pauliną Fok, polityka, politycy, radosław majdan, eskortka, eskorta polska, luksusowa prostytucja",long,3603,61,4,0,hd,false,True,24,"Jakuba Szewczyka, Mateusza Szymkowiaka, Ethos Warsaw, Pauliną Fok, Paulina Fok, Świat Gwiazd, Klaudii Lewandowskiej",FiAZ7Vhmrak,PT1H14M43S,https://i.ytimg.com/vi/FiAZ7Vhmrak/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-29,13:58,"Został porażony i sparaliżowany. Szymon Wydra pierwszy raz opowiada, co przeżył","Szymon Wydra powraca! Finalista 1. edycji „Idola” i głos przeboju „Życie jak poemat” po latach zdradza kulisy kultowego show Polsatu.
W szczerej rozmowie komentuje Elżbietę Zapendowską, Kubę Wojewódzkiego oraz relacje z zespołem Carpe Diem — czy pojawiła się zazdrość o jego solowe sukcesy?
Czy popularność i obecność w mediach niosły ze sobą momenty wewnętrznego kryzysu?
Wydra wraca też do dramatycznego napadu, po którym doznał prawostronnego paraliżu ciała.
Rozmawia Jakub Szewczyk.

🎬 SUBSKRYBUJ NASZ KANAŁ ➡️ https://bit.ly/3RoQWmZ
Świat Gwiazd – gwiazdy, show-biznes i life-style w jednym miejscu!

🎤 U nas znajdziesz:
✨ Ekskluzywne videopodcasty Mateusza Szymkowiaka prosto z warszawskiego studia w Ethos Warsaw – szczere rozmowy z największymi nazwiskami polskiego show-biznesu.
🎤 Najgorętsze wywiady i relacje z eventów autorstwa Klaudii Lewandowskiej i Jakuba Szewczyka – z czerwonych dywanów, premier, festiwali i planów hitowych programów.
🎬 Programy na żywo, newsy ze świata celebrytów i lifestyle’owe inspiracje, które pokochasz.

👀 Zobacz nas też na:
📲 Portal: https://swiatgwiazd.pl
👍 Facebook: https://www.facebook.com/swiatgwiazdpl
📸 Instagram: https://www.instagram.com/swiat.gwiazd
🌍 Twitter/X: https://twitter.com/SwiatGwiazd
🎵 TikTok: https://www.tiktok.com/@swiatgwiazd.pl

🪩 Świat Gwiazd – zobacz, czym żyją gwiazdy!

#szymonwydra #elżbietazapendowska #kubawojewódzki","showbiznes, polskie gwiazdy, świat gwiazd, celebryci, Szymon wydra, Idol stare odcinki, Idol, Idol odcinki, Kuba wojewódzki, Elżbieta zapendowska, Życie jak poemat, Alicja Janosz, Do nieba nie chodzę, Carpe diem, Wydra carpe diem, Szymon wydra wywiad, Do nieba nie chodze, Pozwól mi lepszym być",long,9500,97,10,0,hd,false,False,24,"Jakuba Szewczyka, Mateusza Szymkowiaka, Ethos Warsaw, Elżbietę Zapendowską, Rozmawia Jakub Szewczyk, Alicja Janosz, Świat Gwiazd, Carpe Diem, Kubę Wojewódzkiego, Klaudii Lewandowskiej, Szymon Wydra, Rozmawia Jakub",3hYtq2qOXEw,PT53M44S,https://i.ytimg.com/vi/3hYtq2qOXEw/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-29,05:41,"Dariusz Kamys z kabaretu Hrabi przemówił tak, że cała sala zamarła. Ludzie płakali","Pogrzeb Joanny Kołaczkowskiej był głęboko poruszający – pełen prawdy, miłości i wdzięczności. Przyszły tłumy. Przyjaciele, artyści, fani, rodzina. Ale to nie liczby robiły wrażenie – tylko cisza między słowami i muzyka, która niosła emocje tam, gdzie brakowało tchu.

Jej siostra Agnieszka, która towarzyszyła Asi do ostatnich chwil, mówiła ze łzami:
„To był dla mnie ogromny przywilej, że mogłam trzymać cię za rękę aż do ostatniego tchnienia.”

Były mąż, Krzysztof Kołaczkowski, nie krył łez:
„Już nie zadzwonisz, ale ja zawsze będę gotowy odebrać twój telefon... Do zobaczenia.”

Z kolei Dariusz Kamys z kabaretu Hrabi przemówił z ogromnym ładunkiem emocji – nie tylko żegnając, ale i wywołując refleksję nad tym, kto był przy niej naprawdę:
„Jesteśmy tu, chociaż wcale tego nie chcemy... Przyjaźń to nie deklaracja. Prawdziwi byli z Tobą po cichu, w domu, przy łóżku.”

Nie było przemówień pełnych patosu. Była muzyka – poruszająca, prawdziwa.
Edyta Bartosiewicz i Olga Szomańska z gitarami, piosenka „Ostatni”, słowa, które zostały w powietrzu długo po tym, jak umilkły.

To był pogrzeb kobiety, która przez lata rozśmieszała całą Polskę, a na końcu – pokazała, jak kochać i jak odchodzić.

Ten odcinek to zapis tych chwil.
Prawdziwych. Prawdziwie trudnych.

#kołaczkowska #hrabi #kamys","kamys, kołaczkowska, joanna kołaczkowska, kołaczkowska pogrzeb, kamys pogrzeb, dariusz kamys, kamys dariusz, na co zmarła kołaczkowska, joasia kołaczkowska, kołaczkowska hrabi",long,380960,7322,495,0,hd,false,False,24,"Dariusz Kamys, Olga Szomańska, Krzysztof Kołaczkowski, Pogrzeb Joanny, Edyta Bartosiewicz, Pogrzeb Joanny Kołaczkowskiej",tCMWs4vYDQQ,PT8M55S,https://i.ytimg.com/vi/tCMWs4vYDQQ/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-28,15:19,"Ostatnie pożegnanie Joanny Kołaczkowskiej. Wzruszające chwile, tłum i muzyka, którą kochała","„Ostatnie pożegnanie Joanny Kołaczkowskiej. Wzruszające chwile, tłum i muzyka, którą kochała”
Joanna Kołaczkowska została pożegnana tak, jak żyła — z czułością, bliskością i muzyką, która poruszała serca.

Na jej pogrzeb przyszły tłumy. Przyjaciele, fani, współpracownicy, a przede wszystkim rodzina – wszyscy przyszli podziękować jej za śmiech, światło i dobroć.
Podczas ceremonii nie było ciszy.

Była muzyka – jej ulubione utwory, grane dla niej i o niej.

To one niosły emocje, których nie dało się wypowiedzieć.

To one były głosem tych, którzy milczeli z żalu.
Najbardziej poruszające słowa padły z ust siostry Joanny.

To ona trzymała ją za rękę, gdy ta odchodziła.

„Mówiłam do niej. Nie wiedziałam, że to już. Po prostu przestała oddychać.”
Kabaret Hrabi żegnał ją jednym zdaniem, które dziś zna cała Polska:

„Jesteśmy tu, chociaż wcale tego nie chcemy.”
Ten film to zapis pożegnania – pełnego muzyki, miłości i ogromnej straty.

Zobacz, jak pożegnano kobietę, która rozśmieszała miliony, a odeszła cicho, zostawiając wielką pustkę. 
🎬 SUBSKRYBUJ NASZ KANAŁ ➡️ https://bit.ly/3RoQWmZ
Świat Gwiazd – gwiazdy, show-biznes i life-style w jednym miejscu!

🎤 U nas znajdziesz:
✨ Ekskluzywne videopodcasty Mateusza Szymkowiaka prosto z warszawskiego studia w Ethos Warsaw – szczere rozmowy z największymi nazwiskami polskiego show-biznesu.
🎤 Najgorętsze wywiady i relacje z eventów autorstwa Klaudii Lewandowskiej i Jakuba Szewczyka – z czerwonych dywanów, premier, festiwali i planów hitowych programów.
🎬 Programy na żywo, newsy ze świata celebrytów i lifestyle’owe inspiracje, które pokochasz.

👀 Zobacz nas też na:
📲 Portal: https://swiatgwiazd.pl
👍 Facebook: https://www.facebook.com/swiatgwiazdpl
📸 Instagram: https://www.instagram.com/swiat.gwiazd
🌍 Twitter/X: https://twitter.com/SwiatGwiazd
🎵 TikTok: https://www.tiktok.com/@swiatgwiazd.pl

🪩 Świat Gwiazd – zobacz, czym żyją gwiazdy!

#kołaczkowska #joannakołaczkowska #kołaczkowskapogrzeb","showbiznes, polskie gwiazdy, świat gwiazd, celebryci, joanna kołaczkowska, kołaczkowska joanna, pogrzeb joanny kołaczkowskiej, pogrzeb kołaczkowskiej hrabi, nie zyje joanna kołaczkowska",long,206078,2483,374,0,hd,false,True,24,"Jakuba Szewczyka, Mateusza Szymkowiaka, Ethos Warsaw, Kabaret Hrabi, Joanny Kołaczkowskiej, Świat Gwiazd, Klaudii Lewandowskiej, Joanna Kołaczkowska",C4NEvJQCteQ,PT11M38S,https://i.ytimg.com/vi/C4NEvJQCteQ/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-28,13:17,Tak wyglądały ostatnie chwile życia Joanny Kołaczkowskiej. Jej siostra przerwała milczenie,"To siostra Joanny Kołaczkowskiej trzymała ją za rękę, kiedy odchodziła.
Była z nią do samego końca.

W emocjonalnym wpisie wyznała:
„Odeszła dziś o 14.43. Odeszła spokojnie, otoczona miłością. Trzymałam ją za rękę.
Mówiłam do niej. Nie wiedziałam, że to już. Po prostu przestała oddychać. Po prostu odeszła.”

W tych kilku zdaniach – rozpacz, bezradność i miłość.
Siostra nie krzyczała, nie błagała – tylko była.
Czuwała, towarzyszyła, dawała ciepło wtedy, gdy nie dało się już nic więcej zrobić.

To był moment cichy, ale święty.
Odejście przy ukochanej siostrze, wśród miłości, w ciszy, z Jezusem, którego – jak podkreśliła – Joanna zabrała ze sobą.

#joannakołaczkowska #kołaczkowska #pogrzeb","joanna kołaczkowska, kołaczkowska, kołaczkowska joanna, joanna kołaczkowska pogrzeb, pogrzeb kołaczkowskiej, nie żyje kołaczkowska, nie żyje joanna kołaczkowska",long,517324,4788,419,0,hd,false,True,24,Joanny Kołaczkowskiej,QhN1qdrdh38,PT7M35S,https://i.ytimg.com/vi/QhN1qdrdh38/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-28,12:24,Edyta Bartosiewicz weszła z gitarą na pogrzeb Kołaczkowskiej. Zrobiła coś niesamowitego,"Edyta Bartosiewicz z gitarą na pogrzebie Joanny Kołaczkowskiej. Nikt nie spodziewał się tego, co się wydarzyło.

To był moment, w którym zamarło całe miejsce. Edyta Bartosiewicz weszła do kaplicy z gitarą i zrobiła coś absolutnie niezwykłego. W ciszy, która zapadła, zabrzmiał głos pełen emocji i czułości. Ten gest – prosty, a jednocześnie tak potężny – poruszył wszystkich obecnych.

Joanna Kołaczkowska była ikoną polskiego kabaretu, a to pożegnanie było tak samo wyjątkowe jak Ona – prawdziwe, przejmujące, pełne miłości.

🎬 SUBSKRYBUJ NASZ KANAŁ ➡️ https://bit.ly/3RoQWmZ
Świat Gwiazd – gwiazdy, show-biznes i life-style w jednym miejscu!

🎤 U nas znajdziesz:
✨ Ekskluzywne videopodcasty Mateusza Szymkowiaka prosto z warszawskiego studia w Ethos Warsaw – szczere rozmowy z największymi nazwiskami polskiego show-biznesu.
🎤 Najgorętsze wywiady i relacje z eventów autorstwa Klaudii Lewandowskiej i Jakuba Szewczyka – z czerwonych dywanów, premier, festiwali i planów hitowych programów.
🎬 Programy na żywo, newsy ze świata celebrytów i lifestyle’owe inspiracje, które pokochasz.

👀 Zobacz nas też na:
📲 Portal: https://swiatgwiazd.pl
👍 Facebook: https://www.facebook.com/swiatgwiazdpl
📸 Instagram: https://www.instagram.com/swiat.gwiazd
🌍 Twitter/X: https://twitter.com/SwiatGwiazd
🎵 TikTok: https://www.tiktok.com/@swiatgwiazd.pl

🪩 Świat Gwiazd – zobacz, czym żyją gwiazdy!

#joannakołaczkowska #kołaczkowska #bartosiewicz","showbiznes, polskie gwiazdy, świat gwiazd, celebryci, joanna kołaczkowska, kołaczkowska, joanna kołaczkowska pogrzeb, pogrzeb joanna kołaczkowska, pogrzeb kołaczkowskiej, edyta bartosiewicz",long,111281,1151,109,0,hd,false,True,24,"Jakuba Szewczyka, Mateusza Szymkowiaka, Ethos Warsaw, Joanny Kołaczkowskiej, Świat Gwiazd, Edyta Bartosiewicz, Klaudii Lewandowskiej, Joanna Kołaczkowska",foE3hoACs3k,PT1M24S,https://i.ytimg.com/vi/foE3hoACs3k/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-28,11:55,Zalany łzami Szymon Majewski żegna Joannę Kołaczkowską na pogrzebie. Słowa rozdzierają serca,"Szymon Majewski żegna Joannę Kołaczkowską. Łzy, cisza i słowa, które poruszyły serca.

Wzruszające pożegnanie Joanny Kołaczkowskiej. Podczas ceremonii pogrzebowej głos zabrał Szymon Majewski – przyjaciel i wieloletni współpracownik artystki. Jego słowa pełne bólu, miłości i wspomnień poruszyły wszystkich obecnych. To nie tylko pożegnanie, ale prawdziwy hołd dla wyjątkowej osoby, która rozśmieszała Polaków, a za kulisami była ciepła, wrażliwa i skromna.

#joannakołaczkowska #kołaczkowska #szymonamajewki","szymon majewski, joanna kołaczkowska, kołaczkowska joanna, joanna kołaczkowska pogrzeb, pogrzeb joanny kołaczkowskiej, pogrzeb joasi kołaczkowskiej, kołaczkowska nie żyje, joanna kołaczkowska nie żyje",long,483073,5228,347,0,hd,false,True,24,"Joannę Kołaczkowską, Szymon Majewski, Joanny Kołaczkowskiej",Nu6jQJtSHWQ,PT5M3S,https://i.ytimg.com/vi/Nu6jQJtSHWQ/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-28,10:18,Pogrzeb Joanny Kołaczkowskiej 💔💔💔,,,shorts,371334,3193,296,0,hd,false,True,24,"Pogrzeb Joanny Kołaczkowskiej, Pogrzeb Joanny",aF0G0OG9qrs,PT55S,https://i.ytimg.com/vi/aF0G0OG9qrs/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-28,09:10,Joanna Kołaczkowska. Na zawsze w naszych sercach 💔,,,shorts,157019,1334,103,0,hd,false,True,24,Joanna Kołaczkowska,fpYrwcgrZYg,PT17S,https://i.ytimg.com/vi/fpYrwcgrZYg/default.jpg
Świat Gwiazd,UCShUU9VW-unGNHC-3XMUSmQ,2025-07-27,16:01,"Ewel0na: Musiałam schudnąć, żeby mnie nie zostawił. Szokujące kulisy związku wychodzą na jaw","Ostatnio naszym gościem była Ewelina Kubiak znana wszystkim  jako Ewelona. W rozmowie z portalem Świat Gwiazd zdradziła dlaczego zgłosiła się do programu Warsaw Shore, jak wyglądało jej dzieciństwo, dlaczego miała burzliwe związki oraz jak udało się jej wygrać walkę o życie. Czy operacje plastyczne można przepłacić życiem? 

🎬 SUBSKRYBUJ NASZ KANAŁ ➡️ https://bit.ly/3RoQWmZ
Świat Gwiazd – gwiazdy, show-biznes i life-style w jednym miejscu!

🎤 U nas znajdziesz:
✨ Ekskluzywne videopodcasty Mateusza Szymkowiaka prosto z warszawskiego studia w Ethos Warsaw – szczere rozmowy z największymi nazwiskami polskiego show-biznesu.
🎤 Najgorętsze wywiady i relacje z eventów autorstwa Klaudii Lewandowskiej i Jakuba Szewczyka – z czerwonych dywanów, premier, festiwali i planów hitowych programów.
🎬 Programy na żywo, newsy ze świata celebrytów i lifestyle’owe inspiracje, które pokochasz.

👀 Zobacz nas też na:
📲 Portal: https://swiatgwiazd.pl
👍 Facebook: https://www.facebook.com/swiatgwiazdpl
📸 Instagram: https://www.instagram.com/swiat.gwiazd
🌍 Twitter/X: https://twitter.com/SwiatGwiazd
🎵 TikTok: https://www.tiktok.com/@swiatgwiazd.pl

🪩 Świat Gwiazd – zobacz, czym żyją gwiazdy!

#ewelona #ewelinakubiak #warsawshore #mtv","showbiznes, polskie gwiazdy, świat gwiazd, celebryci, Ewelina Kubiak, Ewelona, warsaw shore, wywiad z eweloną, operacje plastyczne, operacje w Turcji, powikłania po operacjach w Turcji, rozstanie ewelony, ewelona z warsaw shore, arnold ewelina, ewelona arnold, ewelona szymon, śmierć jazza, jazz warsaw shore",long,15905,248,16,0,hd,false,True,24,"Jakuba Szewczyka, Mateusza Szymkowiaka, Warsaw Shore, Ethos Warsaw, Świat Gwiazd, Ewelina Kubiak, Klaudii Lewandowskiej",U68MCBCNPq8,PT1H8M28S,https://i.ytimg.com/vi/U68MCBCNPq8/default.jpg
ESKA ROCK,UCCHNTwaJi25KHYLc0nhS-Dw,2025-07-29,16:00,NATALIA PRZYBYSZ O SISTARS I MĘSKIM GRANIU!,"🔔 ZASUBSKRYBUJ 🔔 
https://www.youtube.com/channel/UCCHNTwaJi25KHYLc0nhS-Dw?sub_confirmation=1

⬛STRONA ESKI ROCK: http://www.eskarock.pl/
🟥FACEBOOK ESKI ROCK: https://www.facebook.com/eskarock/
⬜INSTAGRAM ESKI ROCK: https://www.instagram.com/eska_rock","Eska Rock, Rock, Antyradio, Rockradio, radio trójka, Natalia Przybysz, Męskie Granie",long,603,8,0,0,hd,false,False,24,"Natalia Przybysz, Męskie Granie, Eska Rock",S-K4kI2K-jg,PT1M27S,https://i.ytimg.com/vi/S-K4kI2K-jg/default.jpg
